番号,元信号,観測信号d(n),疑似エコーy(n),誤差,誤差10log10(e^2),,,
1461,0.898397,-0.64893,-0.64893,0,-188.144228,,,-617.278
1462,2.255241,0.782881,0.782881,0,-182.101164,,,-267.832
1463,-1.744918,-0.582885,-0.582885,0,-167.878427,,,-355.205
1464,-0.051902,-0.056372,-0.056372,0,-186.628953,,,-41.897
1465,2.656897,-1.060132,-1.060132,0,-176.421657,,,659.039
1466,0.995908,1.501391,1.501391,0,-179.881358,,,768.603
1467,-0.607186,0.963597,0.963597,0,-180.903484,,,-14.497
1468,0.033666,-2.050575,-2.050575,0,-198.505224,,,550.091
1469,2.566975,0.884508,0.884508,0,-186.274748,,,1511.406
1470,0.377817,1.939362,1.939362,0,-188.160676,,,-2696.209
1471,-0.174471,-0.394545,-0.394545,0,-176.480414,,,-870.032
1472,0.995194,-0.666621,-0.666621,0,-175.253477,,,474.876
1473,0.802174,0.381338,0.381338,0,-172.193877,,,-324.183
1474,-0.604508,1.928698,1.928698,0,-197.734732,,,-594.436
1475,0.047102,-0.83167,-0.83167,0,-178.018195,,,-877.58
1476,1.684533,0.025244,0.025244,0,-178.885889,,,-52.945
1477,-0.996829,0.646279,0.646279,0,-182.193285,,,-49.611
1478,0.373558,0.184648,0.184648,0,-190.541061,,,1333.905
1479,1.214537,-0.76293,-0.76293,0,-194.589333,,,-1403.984
1480,0.227577,0.581262,0.581262,0,-191.375757,,,506.24
1481,-1.619937,0.84591,0.84591,0,-195.247323,,,1024.051
1482,-1.532064,-1.329777,-1.329777,0,-176.593483,,,-158.527
1483,0.605761,0.952757,0.952757,0,-175.416217,,,-1952.248
1484,-0.674316,0.463737,0.463737,0,-209.031202,,,-524.947
1485,-0.660137,-0.358977,-0.358977,0,-174.63688,,,-479.789
1486,1.025923,-1.362929,-1.362929,0,-196.795241,,,1475.845
1487,-0.4317,-0.397591,-0.397591,0,-180.861161,,,-1594.61
1488,1.882137,0.947145,0.947145,0,-181.551025,,,47.368
1489,-0.109331,-1.0488,-1.0488,0,-177.826113,,,975.395
1490,-0.428924,0.305935,0.305935,0,-176.702194,,,1740.674
1491,-0.227218,0.488432,0.488432,0,-178.242435,,,-976.493
1492,1.089305,-0.31154,-0.31154,0,-185.105332,,,268.001
1493,1.829206,1.478402,1.478402,0,-171.244722,,,1819.982
1494,-0.201348,-0.902939,-0.902939,0,-175.544263,,,-841.286
1495,-0.199877,-0.219814,-0.219814,0,-187.907789,,,-84.451
1496,0.639051,-0.030241,-0.030241,0,-187.600985,,,431.693
1497,1.737903,1.246256,1.246256,0,-194.29801,,,1786.749
1498,1.515562,0.612157,0.612157,0,-177.897471,,,-460.383
1499,1.802636,-0.779136,-0.779136,0,-177.56744,,,-1228.393
1500,1.700515,0.049201,0.049201,0,-188.66061,,,-335.663
1501,0.516563,0.58561,0.58561,0,-184.442119,,,592.89
1502,-0.962496,1.038103,1.038103,0,-182.782148,,,1788.701
1503,1.970729,0.644792,0.644792,0,-187.918116,,,-623.899
1504,-1.125303,0.881112,0.881112,0,-185.860501,,,-176.169
1505,-0.609913,0.451183,0.451183,0,-183.905109,,,-1644.664
1506,0.145972,-0.374076,-0.374076,0,-190.137364,,,2860.912
1507,2.274074,-0.450825,-0.450825,0,-186.321658,,,-220.265
1508,-0.024334,1.3851,1.3851,0,-189.250519,,,662.213
1509,0.296032,-1.616587,-1.616587,0,-190.282342,,,1379.996
1510,1.661508,0.128137,0.128137,0,-204.4954,,,-286.819
1511,0.393663,0.426583,0.426583,0,-175.081197,,,-215.626
1512,0.448562,1.531363,1.531363,0,-198.559496,,,-1711.534
1513,2.297427,-1.101897,-1.101897,0,-179.687341,,,-229.889
1514,-0.017304,0.765419,0.765419,0,-184.143124,,,-677.55
1515,-0.972034,0.697945,0.697945,0,-203.333692,,,-197.541
1516,0.603001,-0.139844,-0.139844,0,-205.547821,,,1123.161
1517,1.393857,0.339789,0.339789,0,-191.467103,,,-764.772
1518,0.282106,1.375798,1.375798,0,-186.733337,,,-694.875
1519,0.010354,-1.035725,-1.035725,0,-194.093864,,,-2044.466
1520,-0.06761,-0.574493,-0.574493,0,-189.883678,,,-553.925
1521,0.347616,0.967256,0.967256,0,-197.091964,,,196.897
1522,-0.607777,0.666663,0.666663,0,-182.098469,,,1667.265
1523,-1.361556,-0.507133,-0.507133,0,-204.361188,,,-1128.851
1524,-0.248433,0.195008,0.195008,0,-185.520647,,,-18.68
1525,0.082925,-0.274557,-0.274557,0,-186.218063,,,-109.324
1526,-0.396748,0.391003,0.391003,0,-196.073276,,,177.173
1527,1.905959,-0.946965,-0.946965,0,-187.158893,,,-334.121
1528,-1.882369,-0.609544,-0.609544,0,-182.049189,,,603.663
1529,-0.75078,0.138383,0.138383,0,-186.513224,,,-873.639
1530,0.552763,0.033747,0.033747,0,-178.679681,,,1957.536
1531,-0.494286,-0.105066,-0.105066,0,-183.283515,,,591.666
1532,-0.326991,1.224693,1.224693,0,-180.320028,,,856.383
1533,0.541782,-2.452438,-2.452438,0,-202.141625,,,2318.758
1534,-0.063968,0.691319,0.691319,0,-172.651986,,,-1942.225
1535,-0.49255,0.175057,0.175057,0,-181.082663,,,392.308
1536,-1.155591,-0.309192,-0.309192,0,-200.62945,,,87.518
1537,-0.239703,-0.442922,-0.442922,0,-172.74097,,,859.797
1538,-0.974411,0.854001,0.854001,0,-191.772142,,,38.861
1539,-0.181937,-0.745664,-0.745664,0,-188.816295,,,-390.601
1540,-0.785797,-0.181882,-0.181882,0,-172.637947,,,147.813
1541,0.145482,-0.874875,-0.874875,0,-185.892867,,,-140.534
1542,0.1899,0.390959,0.390959,0,-180.967719,,,-2104.575
1543,0.066202,-1.028851,-1.028851,0,-176.595946,,,265.257
1544,1.604682,0.578818,0.578818,0,-183.852492,,,872.378
1545,-0.169984,-0.831579,-0.831579,0,-184.441353,,,287.698
1546,-1.81912,0.682813,0.682813,0,-180.687825,,,-1311.958
1547,-0.067745,-0.445008,-0.445008,0,-175.942008,,,1039.917
1548,-0.088806,0.714922,0.714922,0,-190.402244,,,60.858
1549,0.505542,0.615809,0.615809,0,-195.399619,,,-804.832
1550,3.459929,-0.559708,-0.559708,0,-180.943929,,,2308.788
1551,-2.070531,-1.420905,-1.420905,0,-182.316362,,,973.777
1552,0.901533,0.859979,0.859979,0,-176.79002,,,99.829
1553,0.285491,-0.382276,-0.382276,0,-184.23597,,,23.833
1554,0.631471,1.026992,1.026992,0,-176.667854,,,-524.901
1555,-2.327427,1.839464,1.839464,0,-188.813142,,,-1474.15
1556,2.016103,-2.554046,-2.554046,0,-199.366001,,,-509.541
1557,-1.792217,1.385994,1.385994,0,-177.676653,,,-425.91
1558,1.013881,0.02628,0.02628,0,-179.197834,,,-277.475
1559,0.866174,0.115372,0.115372,0,-181.130678,,,368.951
1560,0.525959,-1.658167,-1.658167,0,-192.730078,,,-1183.278
1561,-0.689245,2.24717,2.24717,0,-207.938668,,,-1465.095
1562,-0.952919,-2.193021,-2.193021,0,-195.510393,,,-208.012
1563,-0.102401,1.904065,1.904065,0,-180.42724,,,-101.76
1564,-1.11092,-0.335781,-0.335781,0,-188.558667,,,-516.042
1565,0.791058,0.639786,0.639786,0,-186.304198,,,658.091
1566,-0.749709,-1.227819,-1.227819,0,-189.416901,,,-250.571
1567,0.093153,-0.026835,-0.026835,0,-182.12719,,,905.502
1568,-0.046173,0.011347,0.011347,0,-193.709029,,,1051.563
1569,0.341823,-0.551148,-0.551148,0,-182.234751,,,-1533.948
1570,0.909221,0.735928,0.735928,0,-186.109908,,,-839.898
1571,-1.096655,-0.633542,-0.633542,0,-183.676045,,,1819.75
1572,-0.164217,0.20191,0.20191,0,-185.395791,,,1387.29
1573,1.055723,-0.010884,-0.010884,0,-188.771034,,,1300.179
1574,0.850553,0.239061,0.239061,0,-185.795342,,,296.129
1575,-1.730343,0.613713,0.613713,0,-190.845444,,,-775.404
1576,0.64295,-1.322451,-1.322451,0,-189.712502,,,1166.045
1577,0.105457,0.704575,0.704575,0,-183.396424,,,428.48
1578,-1.322234,0.599233,0.599233,0,-192.536491,,,340.397
1579,0.244103,0.224324,0.224324,0,-182.018246,,,-924.749
1580,-0.755018,-1.741757,-1.741757,0,-188.826804,,,859.525
1581,1.018151,1.602728,1.602728,0,-192.895718,,,-1420.847
1582,1.694877,-0.810331,-0.810331,0,-181.82722,,,-319.864
1583,0.818713,-0.449071,-0.449071,0,-188.429091,,,-315.309
1584,-0.325095,0.13311,0.13311,0,-196.219627,,,-901.023
1585,0.144965,-0.174469,-0.174469,0,-181.995132,,,2443.543
1586,0.576125,0.826643,0.826643,0,-195.309904,,,174.95
1587,-0.760095,1.1715,1.1715,0,-191.681067,,,1500.129
1588,-0.926315,-0.34693,-0.34693,0,-199.044702,,,-164.768
1589,0.98704,-0.326386,-0.326386,0,-188.06364,,,-606.272
1590,0.204647,-0.026199,-0.026199,0,-202.014341,,,134.317
1591,0.080419,0.758033,0.758033,0,-196.123932,,,-147.027
1592,-0.228656,-1.251989,-1.251989,0,-183.842543,,,601.407
1593,0.139136,0.059605,0.059605,0,-190.162663,,,2197.876
1594,0.206577,0.750633,0.750633,0,-200.683224,,,2947.682
1595,-0.72803,0.070765,0.070765,0,-183.96776,,,315.904
1596,0.734591,-0.397366,-0.397366,0,-198.210636,,,-438.156
1597,0.152278,0.20988,0.20988,0,-206.408837,,,394.353
1598,-0.919837,-0.092596,-0.092596,0,-203.479016,,,-1137.871
1599,-0.439791,0.194224,0.194224,0,-185.791161,,,-690.512
1600,-1.536688,-0.662588,-0.662588,0,-205.025091,,,1929.331
1601,-0.492563,1.000405,1.000405,0,-191.686013,,,-1392.916
1602,0.147205,-0.469164,-0.469164,0,-194.897863,,,-55.205
1603,-0.045061,-0.609731,-0.609731,0,-193.86551,,,457.762
1604,-0.021077,-0.116506,-0.116506,0,-192.787731,,,31.456
1605,-2.109221,-1.023532,-1.023532,0,-185.041613,,,-111.596
1606,-1.072244,0.265205,0.265205,0,-190.181972,,,-893.296
1607,-0.762482,0.218381,0.218381,0,-219.64628,,,-974.546
1608,0.381397,0.064693,0.064693,0,-183.844557,,,-281.108
1609,-0.739184,-0.391253,-0.391253,0,-192.58195,,,1575.425
1610,1.337845,-1.371647,-1.371647,0,-183.109298,,,1125.011
1611,0.157238,-0.144538,-0.144538,0,-191.204687,,,-440.294
1612,1.409141,-0.095237,-0.095237,0,-223.412635,,,337.305
1613,0.423519,0.370723,0.370723,0,-194.058849,,,493.972
1614,-0.490448,-0.537099,-0.537099,0,-199.58611,,,989.186
1615,-0.312129,1.352195,1.352195,0,-194.034531,,,-753.133
1616,-0.118957,-0.624622,-0.624622,0,-190.769974,,,-1897.616
1617,-0.655021,1.397371,1.397371,0,-190.887491,,,146.42
1618,-0.676944,-0.56945,-0.56945,0,-194.189817,,,-910.745
1619,0.180526,-0.252222,-0.252222,0,-191.879603,,,408.045
1620,0.414153,-0.111475,-0.111475,0,-187.884898,,,-582.532
1621,-2.074763,0.020371,0.020371,0,-186.969282,,,103.515
1622,0.697158,-0.519591,-0.519591,0,-191.289722,,,-1321.837
1623,0.314529,-0.208288,-0.208288,0,-197.997756,,,284.172
1624,0.895568,0.449921,0.449921,0,-190.771984,,,525.114
1625,-1.302925,0.046173,0.046173,0,-199.034397,,,-1062.664
1626,-0.286375,-1.652003,-1.652003,0,-182.452868,,,-20.757
1627,0.966333,1.51171,1.51171,0,-196.167622,,,677.925
1628,1.134303,-0.225953,-0.225953,0,-213.343555,,,1106.86
1629,-0.20617,0.67696,0.67696,0,-185.529551,,,1459.179
1630,-0.977755,-1.526285,-1.526285,0,-207.616082,,,-1373.366
1631,-1.707955,0.702315,0.702315,0,-206.292807,,,-186.404
1632,-1.340262,0.518088,0.518088,0,-190.847781,,,1027.818
1633,-0.876665,0.721854,0.721854,0,-195.520152,,,-198.739
1634,0.093364,-0.865698,-0.865698,0,-243.988024,,,-180.761
1635,-0.539417,-0.380531,-0.380531,0,-185.481962,,,163.406
1636,-1.399245,-1.297394,-1.297394,0,-190.168418,,,-1452.276
1637,0.84775,-0.006991,-0.006991,0,-190.501632,,,1482.593
1638,0.757368,-0.407741,-0.407741,0,-183.161401,,,-29.634
1639,-0.792831,0.613275,0.613275,0,-198.004376,,,-153.501
1640,-1.887474,-0.837099,-0.837099,0,-183.122392,,,-487.84
1641,-1.549677,-0.348166,-0.348166,0,-190.939953,,,466.441
1642,-3.219743,0.781489,0.781489,0,-195.350472,,,-339.703
1643,0.620541,0.432989,0.432989,0,-184.287092,,,-1840.095
1644,1.407915,-1.218792,-1.218792,0,-199.525701,,,-354.845
1645,0.677994,-0.722877,-0.722877,0,-215.047044,,,1198.554
1646,-0.945006,-0.980425,-0.980425,0,-191.383056,,,-912.737
1647,-0.141171,-1.401463,-1.401463,0,-217.187571,,,-69.219
1648,0.202565,1.575226,1.575226,0,-189.508844,,,-757.583
1649,-1.63046,0.82362,0.82362,0,-196.752551,,,960.096
1650,-1.039503,-0.195981,-0.195981,0,-200.552164,,,-280.024
1651,0.282831,-0.69473,-0.69473,0,-195.185827,,,-314.529
1652,1.311748,0.131915,0.131915,0,-201.343416,,,2318.657
1653,0.517217,0.18415,0.18415,0,-197.812448,,,-506.393
1654,0.13511,-1.446727,-1.446727,0,-187.987023,,,-146.099
1655,1.193371,0.174712,0.174712,0,-197.842344,,,230.146
1656,-0.794534,0.502084,0.502084,0,-201.248222,,,-647
1657,-1.135153,0.9332,0.9332,0,-183.827335,,,2.075
1658,0.646806,-0.216473,-0.216473,0,-190.880986,,,-1439.865
1659,-0.108405,0.142269,0.142269,0,-193.813629,,,-546.533
1660,-0.631546,0.713127,0.713127,0,-188.118488,,,-1049.379
1661,-1.10629,-0.921725,-0.921725,0,-201.953099,,,-845.153
1662,1.573069,-0.318798,-0.318798,0,-192.101651,,,64.648
1663,1.61595,0.824164,0.824164,0,-186.739341,,,-341.39
1664,0.001957,-0.451749,-0.451749,0,-193.953108,,,1507.885
1665,-0.153099,-0.304762,-0.304762,0,-192.728671,,,672.907
1666,-0.258857,-0.440903,-0.440903,0,-193.30098,,,-516.54
1667,-0.869541,1.621147,1.621147,0,-191.261908,,,807.409
1668,-1.093162,0.418522,0.418522,0,-200.751422,,,1373.432
1669,-0.530873,-0.387468,-0.387468,0,-193.069298,,,86.944
1670,0.745069,-0.139439,-0.139439,0,-199.952139,,,-1843.924
1671,0.434425,-0.077891,-0.077891,0,-195.365064,,,2060.58
1672,-1.391442,-0.541253,-0.541253,0,-202.031138,,,600.191
1673,-0.480674,-0.503619,-0.503619,0,-201.980504,,,278.412
1674,-0.598961,0.056684,0.056684,0,-202.519819,,,-1531.163
1675,0.523797,0.758307,0.758307,0,-193.066446,,,83.613
1676,0.190615,0.069336,0.069336,0,-198.606623,,,27.789
1677,-0.008068,-1.299425,-1.299425,0,-196.300044,,,390.767
1678,0.063309,0.210053,0.210053,0,-189.974715,,,919.853
1679,-1.489777,-0.257372,-0.257372,0,-198.949097,,,1121.739
1680,0.053469,0.762979,0.762979,0,-215.963417,,,-64.151
1681,-1.867636,-0.167035,-0.167035,0,-210.005533,,,-138.612
1682,-1.827812,0.074888,0.074888,0,-194.946916,,,202.914
1683,0.700012,-0.252001,-0.252001,0,-209.524304,,,1349.226
1684,1.056843,-0.920575,-0.920575,0,-199.948302,,,1676.268
1685,-1.209142,0.310614,0.310614,0,-192.528082,,,-78.268
1686,0.019157,-1.349189,-1.349189,0,-207.853128,,,1169.965
1687,-0.685391,-0.567772,-0.567772,0,-197.932847,,,500.003
1688,0.911229,1.266104,1.266104,0,-192.623263,,,690.635
1689,-0.147804,0.349932,0.349932,0,-237.098528,,,-25.715
1690,-0.909099,-1.272356,-1.272356,0,-189.2556,,,899.564
1691,0.706124,0.54084,0.54084,0,-200.12115,,,-721.077
1692,-1.774986,-0.68123,-0.68123,0,-220.247863,,,-1155.403
1693,-0.794886,1.173635,1.173635,0,-191.808801,,,-173.15
1694,0.108086,-0.7641,-0.7641,0,-203.539214,,,397.183
1695,-0.367105,-0.32005,-0.32005,0,-192.560685,,,-207.941
1696,0.340678,0.599549,0.599549,0,-196.457806,,,-2341.598
1697,-0.928827,-1.542366,-1.542366,0,-202.671277,,,273.005
1698,-1.099147,0.146403,0.146403,0,-186.520508,,,-60.635
1699,-1.278685,0.299489,0.299489,0,-191.90195,,,151.738
1700,-0.386591,-0.313111,-0.313111,0,-233.761752,,,-1104.039
1701,-0.23396,0.498449,0.498449,0,-184.46876,,,-1488.959
1702,-0.050607,-0.979367,-0.979367,0,-200.351242,,,900.262
1703,-0.705336,-0.462239,-0.462239,0,-212.22912,,,-1126.935
1704,-2.80347,-0.59347,-0.59347,0,-184.326242,,,-265.517
1705,0.676842,0.29375,0.29375,0,-188.860122,,,-102.761
1706,-0.921195,-0.158723,-0.158723,0,-213.929494,,,1626.102
1707,0.221649,0.191727,0.191727,0,-187.755255,,,-205.627
1708,-2.896297,-0.94506,-0.94506,0,-189.435087,,,-727.149
1709,0.589839,-1.345549,-1.345549,0,-197.128879,,,211.275
1710,1.206657,1.200989,1.200989,0,-194.622406,,,-1309.636
1711,1.202612,-0.728412,-0.728412,0,-191.228708,,,-58.746
1712,0.684022,0.439338,0.439338,0,-191.442024,,,-1552.688
1713,-0.638397,-2.316075,-2.316075,0,-193.696401,,,-553.544
1714,0.499478,1.947464,1.947464,0,-190.282128,,,1649.921
1715,0.265521,0.334846,0.334846,0,-190.96152,,,-869.466
1716,0.969133,0.847322,0.847322,0,-190.033592,,,-906.81
1717,-1.735839,-0.303308,-0.303308,0,-210.056558,,,-1581.697
1718,-1.087668,-0.374279,-0.374279,0,-194.542217,,,-502.9
1719,-1.166241,0.552689,0.552689,0,-189.103028,,,394.278
1720,-0.61095,0.165191,0.165191,0,-197.573059,,,-12.765
1721,-1.059989,0.495642,0.495642,0,-193.996746,,,1138.165
1722,-0.168646,-1.595524,-1.595524,0,-192.276807,,,315.138
1723,1.882517,-0.129551,-0.129551,0,-192.396361,,,1587.47
1724,0.022215,-0.485239,-0.485239,0,-202.421656,,,-1832.165
1725,1.423264,0.00942,0.00942,0,-211.487215,,,227.785
1726,-0.165363,-0.657262,-0.657262,0,-192.338721,,,-3447.553
1727,1.14439,0.612563,0.612563,0,-204.989992,,,848.539
1728,-0.912131,1.30039,1.30039,0,-200.022033,,,93.114
1729,0.184819,-0.513464,-0.513464,0,-202.531301,,,-1049.88
1730,0.655189,1.038003,1.038003,0,-198.036593,,,624.2
1731,-0.161367,-0.694382,-0.694382,0,-197.360172,,,-1235.736
1732,0.298283,1.090954,1.090954,0,-199.319885,,,-325.965
1733,-0.240831,-1.253042,-1.253042,0,-206.035617,,,-413.775
1734,-1.566531,0.934189,0.934189,0,-197.013581,,,747.831
1735,-0.240083,-0.05077,-0.05077,0,-193.767729,,,1056.155
1736,0.305281,0.035162,0.035162,0,-197.27827,,,-667.608
1737,-0.569462,0.055515,0.055515,0,-210.82676,,,762.89
1738,-0.538514,-0.054455,-0.054455,0,-194.278655,,,-360.843
1739,0.511123,-1.274886,-1.274886,0,-211.785631,,,951.133
1740,0.0857,0.697848,0.697848,0,-219.990072,,,410.661
1741,0.218028,0.036904,0.036904,0,-195.044013,,,2724.014
1742,1.435819,-0.416553,-0.416553,0,-196.09075,,,-155.194
1743,-0.400951,-0.215064,-0.215064,0,-209.019992,,,389.115
1744,-0.949024,0.759704,0.759704,0,-205.157453,,,806.085
1745,0.285615,-0.429856,-0.429856,0,-198.214325,,,-160.677
1746,0.402844,0.546291,0.546291,0,-198.373831,,,-242.338
1747,1.090684,0.63824,0.63824,0,-198.91694,,,103.17
1748,0.462738,-0.507096,-0.507096,0,-197.587983,,,2020.689
1749,0.584074,-0.784953,-0.784953,0,-198.697235,,,1826.57
1750,-0.01122,0.836361,0.836361,0,-201.884448,,,647.765
1751,-1.93244,0.038591,0.038591,0,-209.262991,,,1318.469
1752,1.986661,0.831876,0.831876,0,-197.23276,,,549.221
1753,0.585286,-0.202709,-0.202709,0,-200.790933,,,-127.134
1754,0.771786,0.491389,0.491389,0,-207.680738,,,601.084
1755,-0.366108,-0.684293,-0.684293,0,-197.768543,,,992.682
1756,-0.030327,-1.013469,-1.013469,0,-203.897955,,,124.599
1757,-0.149764,2.11505,2.11505,0,-216.108399,,,-778.427
1758,-0.290708,-0.285528,-0.285528,0,-194.986812,,,-868.625
1759,-0.112427,0.388379,0.388379,0,-201.970002,,,375.724
1760,0.662282,-0.610726,-0.610726,0,-199.387489,,,-343.742
1761,0.759327,0.290749,0.290749,0,-195.267768,,,796.118
1762,0.585576,-0.38103,-0.38103,0,-210.782229,,,-572.419
1763,1.018168,0.076078,0.076078,0,-207.140881,,,1140.874
1764,-0.674799,-0.008984,-0.008984,0,-196.277131,,,-265.894
1765,-0.323425,0.574762,0.574762,0,-214.914158,,,1453.457
1766,0.930108,0.288425,0.288425,0,-209.125226,,,1026.029
1767,0.344885,0.17597,0.17597,0,-206.735476,,,1930.091
1768,0.009095,0.546613,0.546613,0,-209.981681,,,-1653.566
1769,-0.234358,-1.120942,-1.120942,0,-215.470023,,,557.649
1770,0.146863,0.364453,0.364453,0,-209.449895,,,452.025
1771,-0.094179,0.657191,0.657191,0,-198.535902,,,-64.05
1772,-0.158313,-0.200518,-0.200518,0,-206.363066,,,-805.255
1773,1.11734,0.028082,0.028082,0,-209.140187,,,-166.881
1774,0.327246,-0.248708,-0.248708,0,-197.145859,,,529.387
1775,-0.950655,0.275664,0.275664,0,-199.782244,,,-358.537
1776,-0.699813,-0.302735,-0.302735,0,-201.706979,,,-583.793
1777,0.79033,0.169953,0.169953,0,-199.23575,,,-983.61
1778,1.256875,0.784764,0.784764,0,-205.34705,,,1095.615
1779,0.840128,-0.283044,-0.283044,0,-203.472401,,,-14.725
1780,-0.151037,-0.803737,-0.803737,0,-206.134399,,,422.266
1781,0.536799,-0.025157,-0.025157,0,-208.875441,,,-742.401
1782,-0.982668,0.655472,0.655472,0,-205.813501,,,-1655.582
1783,-1.276999,0.797393,0.797393,0,-213.540482,,,-2419.513
1784,0.980505,0.009932,0.009932,0,-207.803811,,,1803.977
1785,-1.751038,-0.282676,-0.282676,0,-224.910129,,,-1141.6
1786,-0.153727,0.254935,0.254935,0,-209.234521,,,1590.834
1787,1.142155,-1.006155,-1.006155,0,-217.424467,,,-790.035
1788,0.421919,-0.379114,-0.379114,0,-238.735691,,,-318.122
1789,0.146283,0.927234,0.927234,0,-219.899235,,,380.759
1790,-0.289016,-1.673428,-1.673428,0,-214.301201,,,-482.2
1791,-0.79823,0.834247,0.834247,0,-214.087642,,,704.561
1792,0.403912,0.542073,0.542073,0,-213.792041,,,-1174.655
1793,-0.778347,0.012103,0.012103,0,-211.200574,,,-627.604
1794,0.947181,-0.187474,-0.187474,0,-211.91085,,,-152.963
1795,-0.241141,-0.161421,-0.161421,0,-215.016048,,,-213.241
1796,-1.600872,-0.592869,-0.592869,0,-218.050466,,,-523.599
1797,-1.421722,0.646266,0.646266,0,-207.038249,,,55.238
1798,0.653186,-0.799442,-0.799442,0,-215.171479,,,507.925
1799,1.430537,1.144875,1.144875,0,-212.280851,,,-123.753
1800,-1.374789,-0.937156,-0.937156,0,-206.367315,,,-1745.053
1801,0.317976,-0.942755,-0.942755,0,-205.211052,,,-413.758
1802,0.509139,-0.476386,-0.476386,0,-216.171965,,,488.501
1803,-1.291245,1.125264,1.125264,0,-235.006139,,,-1328.376
1804,-1.00767,0.505666,0.505666,0,-204.168783,,,87.436
1805,-0.405757,-1.269754,-1.269754,0,-210.595469,,,837.848
1806,-0.649705,0.676661,0.676661,0,-207.012418,,,-230.44
1807,-0.915427,0.07326,0.07326,0,-212.378616,,,46.538
1808,0.497386,-1.176152,-1.176152,0,-206.040371,,,415.855
1809,-1.972956,-0.239793,-0.239793,0,-231.340885,,,359.663
1810,-0.128833,0.02637,0.02637,0,-219.795437,,,-1659.299
1811,-0.19702,-0.426592,-0.426592,0,-203.67781,,,5.924
1812,0.69012,-0.251906,-0.251906,0,-209.648592,,,-678.504
1813,0.021265,0.439835,0.439835,0,-206.68492,,,-1569.676
1814,0.256894,-1.731428,-1.731428,0,-216.218886,,,480.242
1815,-2.052118,0.934526,0.934526,0,-228.134579,,,-1482.674
1816,0.185965,-0.292652,-0.292652,0,-226.560882,,,-1454.617
1817,-0.159012,0.808146,0.808146,0,-213.709946,,,198.44
1818,0.215249,-0.525884,-0.525884,0,-212.147616,,,-786.156
1819,0.124091,0.245001,0.245001,0,-208.781293,,,-1004.582
1820,0.881415,-1.654142,-1.654142,0,-212.211342,,,657.37
1821,1.061758,1.061269,1.061269,0,-199.517779,,,66.894
1822,-0.176731,-0.385041,-0.385041,0,-216.475217,,,116.145
1823,-1.022882,0.55248,0.55248,0,-212.139029,,,912.091
1824,-0.148993,-0.336882,-0.336882,0,-198.591572,,,192.154
1825,-0.348724,1.136621,1.136621,0,-205.015001,,,-122.072
1826,0.270586,0.086754,0.086754,0,-220.187965,,,460.683
1827,0.666751,-0.212896,-0.212896,0,-198.993394,,,1216.286
1828,-1.479131,-1.011676,-1.011676,0,-211.58284,,,-1691.68
1829,-0.621381,0.64603,0.64603,0,-211.006413,,,-138.815
1830,-0.107754,-0.443514,-0.443514,0,-211.117115,,,-870.446
1831,0.20083,0.666804,0.666804,0,-214.239625,,,-1128.27
1832,-1.030124,-0.064247,-0.064247,0,-199.630488,,,-633.861
1833,1.473084,-1.017863,-1.017863,0,-210.460403,,,-1305.693
