番号,元信号,観測信号d(n),疑似エコーy(n),誤差,誤差10log10(e^2)
3633,0.703445,-0.354741,-0.354346,-0.000395,-68.077177
3634,-0.071954,0.568649,0.56973,-0.001082,-59.316953
3635,-0.921236,-0.0776,-0.079612,0.002012,-53.926241
3636,-1.721132,0.264848,0.265386,-0.000538,-65.384311
3637,-4.162154,0.149128,0.149366,-0.000238,-72.45692
3638,-4.876571,-0.325641,-0.327135,0.001494,-56.513254
3639,-5.450029,-0.565339,-0.566375,0.001037,-59.685925
3640,-5.895878,-1.019913,-1.020425,0.000513,-65.804489
3641,-5.530073,-1.453366,-1.45313,-0.000236,-72.546406
3642,-5.330764,-2.980414,-2.979978,-0.000436,-67.206279
3643,-6.994839,-2.599121,-2.600412,0.001291,-57.781123
3644,-5.421724,-2.810501,-2.806616,-0.003885,-48.213197
3645,-7.241306,-2.78294,-2.78822,0.00528,-45.547376
3646,-6.151333,-2.584536,-2.579656,-0.004881,-46.230581
3647,-6.60103,-2.431202,-2.437788,0.006586,-43.627543
3648,-6.87448,-3.857525,-3.851266,-0.006259,-44.069628
3649,-5.696277,-1.884176,-1.888443,0.004267,-47.396697
3650,-4.463998,-4.034034,-4.034504,0.00047,-66.556743
3651,-1.805086,-2.093904,-2.093497,-0.000407,-67.806468
3652,-2.111264,-3.461855,-3.461358,-0.000497,-66.065254
3653,-3.000739,-2.755014,-2.75369,-0.001323,-57.566949
3654,-2.844905,-2.234201,-2.235,0.000799,-61.949985
3655,-3.631593,-1.034251,-1.036962,0.002711,-51.336487
3656,-2.287101,-0.127098,-0.124955,-0.002142,-53.381818
3657,-0.155111,-0.806131,-0.809812,0.003681,-48.68082
3658,-0.920435,-1.728332,-1.726902,-0.00143,-56.894116
3659,-1.895761,-0.858588,-0.858467,-0.000121,-78.318661
3660,-3.25583,-1.71704,-1.71803,0.00099,-60.085907
3661,-3.916439,0.039766,0.04118,-0.001414,-56.988296
3662,-3.571758,0.646272,0.646102,0.000171,-75.364
3663,-5.616324,-0.488648,-0.490119,0.00147,-56.650951
3664,-5.733632,-1.142547,-1.140189,-0.002358,-52.550205
3665,-5.527325,-1.57301,-1.57661,0.0036,-48.874009
3666,-5.972471,-1.759325,-1.757896,-0.001429,-56.900581
3667,-7.123953,-1.124435,-1.12356,-0.000875,-61.158004
3668,-4.703919,-2.973231,-2.974374,0.001143,-58.842006
3669,-4.19829,-2.037059,-2.038434,0.001375,-57.231527
3670,-4.266689,-2.140953,-2.1384,-0.002552,-51.861639
3671,-4.124792,-2.60806,-2.609136,0.001076,-59.362366
3672,-3.335899,-2.995944,-2.992618,-0.003326,-49.561045
3673,-3.094697,-0.760247,-0.764968,0.004721,-46.518425
3674,-3.285515,-1.544398,-1.54053,-0.003868,-48.250566
3675,-4.982751,-1.326578,-1.329011,0.002433,-52.276444
3676,-3.852374,-1.593293,-1.592714,-0.000579,-64.74122
3677,-3.591935,-0.572493,-0.573021,0.000528,-65.540833
3678,-3.626693,-1.080403,-1.078861,-0.001542,-56.236833
3679,-3.386547,-1.018696,-1.018689,-0.000008,-102.209287
3680,-2.771449,-2.353784,-2.35101,-0.002774,-51.137254
3681,-3.300372,-0.706991,-0.709348,0.002357,-52.551878
3682,-5.495214,-1.219261,-1.215144,-0.004117,-47.707602
3683,-5.51376,-0.895317,-0.895178,-0.00014,-77.087264
3684,-4.981824,-1.121938,-1.122119,0.000181,-74.859146
3685,-3.981468,-0.286566,-0.288397,0.001831,-54.746955
3686,-4.22569,-1.670428,-1.669189,-0.001239,-58.13659
3687,-2.749531,-2.453482,-2.450867,-0.002615,-51.650427
3688,-2.52628,-2.13792,-2.14134,0.00342,-49.319326
3689,-2.432562,-1.293366,-1.289635,-0.003731,-48.562358
3690,-2.546071,-1.132881,-1.134885,0.002004,-53.960297
3691,-2.114349,-1.433862,-1.432803,-0.001059,-59.498414
3692,-2.251569,-0.349738,-0.350792,0.001054,-59.541438
3693,-2.52827,-0.714887,-0.717435,0.002548,-51.87577
3694,-4.100832,-0.701659,-0.700097,-0.001561,-56.130209
3695,-3.710423,-0.709831,-0.710807,0.000976,-60.209071
3696,-2.652943,-0.474416,-0.476989,0.002573,-51.790967
3697,-4.04647,-0.696238,-0.695395,-0.000843,-61.480429
3698,-4.490422,-1.052032,-1.05148,-0.000552,-65.156595
3699,-4.84038,-1.940503,-1.939794,-0.00071,-62.976804
3700,-4.412092,-0.975955,-0.975867,-0.000087,-81.189098
3701,-5.106559,-0.569591,-0.571164,0.001574,-56.061693
3702,-4.827639,-1.918547,-1.915504,-0.003043,-50.332567
3703,-4.307538,-1.69353,-1.696712,0.003182,-49.945547
3704,-4.362162,-1.845517,-1.843822,-0.001695,-55.414069
3705,-3.46362,-1.327026,-1.328653,0.001626,-55.776534
3706,-2.363371,-2.080128,-2.078919,-0.001208,-58.35653
3707,-3.759693,-1.411511,-1.409121,-0.00239,-52.432031
3708,-3.796876,-1.458197,-1.457624,-0.000573,-64.840223
3709,-3.657041,-1.378393,-1.380856,0.002463,-52.171935
3710,-3.846907,-0.833068,-0.830508,-0.00256,-51.836842
3711,-3.13068,-0.369044,-0.368802,-0.000242,-72.307571
3712,-3.648004,-1.867997,-1.869324,0.001327,-57.542769
3713,-2.702926,-1.208577,-1.208096,-0.000481,-66.35225
3714,-2.362367,-1.242231,-1.244138,0.001907,-54.394617
3715,-1.47346,-1.251247,-1.249906,-0.001341,-57.452965
3716,-1.792201,-0.879358,-0.879959,0.000601,-64.42004
3717,-0.925233,-1.32273,-1.322036,-0.000694,-63.168235
3718,-1.203907,-0.462599,-0.464004,0.001405,-57.046136
3719,-2.061212,-0.527489,-0.525217,-0.002272,-52.872962
3720,-3.250724,-0.064888,-0.067658,0.00277,-51.149202
3721,-0.499062,-0.488826,-0.487731,-0.001095,-59.210992
3722,-0.363454,0.306121,0.302925,0.003196,-49.907969
3723,-1.29671,-0.429746,-0.42539,-0.004356,-47.21756
3724,0.320364,-0.773323,-0.776668,0.003345,-49.512684
3725,0.546142,-1.405838,-1.406602,0.000765,-62.331795
3726,0.272387,1.285187,1.287759,-0.002571,-51.797397
3727,-0.698315,-0.097514,-0.09865,0.001137,-58.8885
3728,-0.8657,-0.24339,-0.242262,-0.001128,-58.957136
3729,-1.768817,0.925737,0.924022,0.001715,-55.314012
3730,0.398418,0.665705,0.665082,0.000623,-64.11467
3731,1.892105,0.183206,0.182344,0.000862,-61.287992
3732,1.265243,-0.29264,-0.290899,-0.001741,-55.186314
3733,1.338155,-0.267719,-0.26821,0.000491,-66.176253
3734,1.480207,-0.516837,-0.518289,0.001452,-56.76142
3735,2.348944,1.314206,1.314804,-0.000597,-64.473749
3736,3.319355,1.474493,1.474629,-0.000136,-77.303481
3737,4.774692,0.637544,0.63732,0.000224,-73.003693
3738,5.534177,0.845456,0.844274,0.001182,-58.546484
3739,4.396995,1.093382,1.093768,-0.000386,-68.270896
3740,3.853348,1.668903,1.669138,-0.000235,-72.580388
3741,2.446462,2.080132,2.079356,0.000775,-62.21146
3742,2.75575,2.938637,2.939631,-0.000994,-60.048884
3743,2.909307,2.71095,2.70904,0.001909,-54.38204
3744,2.381117,1.682672,1.685789,-0.003117,-50.125604
3745,2.312989,1.490009,1.488911,0.001098,-59.185471
3746,1.550494,0.754199,0.754211,-0.000012,-98.67957
3747,2.281836,1.523885,1.52619,-0.002305,-52.747864
3748,1.577528,1.337158,1.335062,0.002095,-53.575212
3749,1.275234,1.095105,1.097259,-0.002154,-53.334546
3750,1.428588,0.935452,0.93254,0.002912,-50.715133
3751,0.361847,0.443969,0.446446,-0.002476,-52.123497
3752,1.444217,1.332361,1.331525,0.000836,-61.557439
3753,2.270765,0.345597,0.344997,0.0006,-64.440071
3754,3.18195,0.579757,0.582386,-0.002629,-51.603678
3755,3.056633,0.450219,0.446927,0.003292,-49.65028
3756,3.48295,-0.071657,-0.067496,-0.004161,-47.616565
3757,3.216248,0.897352,0.896138,0.001214,-58.317885
3758,1.724789,1.252491,1.251986,0.000505,-65.930687
3759,2.096421,1.640793,1.641255,-0.000462,-66.707554
3760,2.311879,1.135497,1.133897,0.0016,-55.919221
3761,2.758926,1.527254,1.528476,-0.001222,-58.259353
3762,3.684062,1.007375,1.004304,0.003072,-50.252465
3763,7.215801,0.242053,0.244582,-0.002529,-51.941395
3764,6.403644,0.907049,0.905847,0.001202,-58.40103
3765,4.388657,0.998226,1.001183,-0.002956,-50.584652
3766,4.476463,1.244227,1.243941,0.000286,-70.863311
3767,3.954401,1.979569,1.976764,0.002805,-51.040446
3768,2.605958,4.108217,4.110147,-0.00193,-54.289509
3769,3.089211,2.00383,2.002665,0.001166,-58.667973
3770,2.633948,1.012535,1.011659,0.000876,-61.152368
3771,1.923185,1.800914,1.799663,0.00125,-58.059875
3772,1.62293,1.164984,1.163985,0.000999,-60.008028
3773,1.336395,0.542145,0.545263,-0.003118,-50.12141
3774,2.545569,1.309188,1.306654,0.002534,-51.922911
3775,1.598098,0.643145,0.645337,-0.002192,-53.182111
3776,2.346397,0.353295,0.354262,-0.000967,-60.287413
3777,2.360544,0.164519,0.160816,0.003703,-48.629101
3778,1.765907,0.399347,0.402773,-0.003426,-49.303619
3779,0.707059,1.055943,1.053437,0.002506,-52.019014
3780,-0.144095,0.14147,0.142057,-0.000587,-64.623764
3781,1.45332,1.149738,1.147799,0.00194,-54.245398
3782,0.801907,0.558987,0.558836,0.000152,-76.378077
3783,0.135957,0.169925,0.17258,-0.002655,-51.518472
3784,0.320672,-0.488748,-0.491314,0.002566,-51.815685
3785,0.32809,-0.382387,-0.379698,-0.002689,-51.4074
3786,1.055617,0.829374,0.828538,0.000837,-61.55044
3787,-0.270953,-0.232909,-0.232907,-0.000002,-115.680042
3788,1.255322,-0.250707,-0.248904,-0.001803,-54.88206
3789,1.744665,-0.160172,-0.162196,0.002024,-53.875508
3790,3.047668,0.107803,0.109886,-0.002083,-53.625701
3791,2.969535,0.360256,0.356666,0.00359,-48.898869
3792,4.357618,-0.631563,-0.625834,-0.005729,-44.838578
3793,4.863329,0.820681,0.817214,0.003468,-49.198661
3794,6.802295,0.739311,0.740416,-0.001105,-59.13284
3795,5.62672,1.623741,1.623649,0.000092,-80.719925
3796,4.849715,0.895804,0.898182,-0.002378,-52.474475
3797,4.070068,2.302798,2.299481,0.003318,-49.583652
3798,4.695059,2.059036,2.058111,0.000925,-60.674848
3799,5.111897,3.43204,3.431561,0.000479,-66.389769
3800,4.405523,1.572352,1.571567,0.000785,-62.102086
3801,3.877365,1.702574,1.701477,0.001097,-59.198908
3802,3.314639,1.252722,1.253666,-0.000944,-60.502429
3803,4.989457,2.146899,2.144759,0.00214,-53.390993
3804,4.237669,1.995192,1.995917,-0.000725,-62.794172
3805,5.038726,1.55172,1.553675,-0.001955,-54.17676
3806,4.658801,1.032487,1.030395,0.002092,-53.588902
3807,4.272523,1.342831,1.34383,-0.000999,-60.00838
3808,4.8311,2.316213,2.313962,0.002251,-52.953012
3809,2.911416,1.450153,1.450833,-0.00068,-63.343727
3810,1.302246,2.176023,2.175639,0.000384,-68.322386
3811,-0.04373,1.563963,1.56222,0.001744,-55.170216
3812,0.146368,1.622456,1.624407,-0.001951,-54.196313
3813,0.029546,1.915456,1.912042,0.003414,-49.33512
3814,2.591378,0.167244,0.171221,-0.003977,-48.008238
3815,3.694169,-0.181906,-0.184668,0.002762,-51.17558
3816,3.035622,-0.790598,-0.786716,-0.003882,-48.218935
3817,4.96387,0.122983,0.122415,0.000568,-64.907422
3818,3.269069,-0.301176,-0.30293,0.001754,-55.117706
3819,4.141008,2.131547,2.136746,-0.005198,-45.682705
3820,6.037627,1.350981,1.347248,0.003733,-48.559277
3821,7.416001,1.175883,1.178392,-0.002509,-52.009097
3822,5.337982,2.269034,2.267486,0.001548,-56.205691
3823,2.990749,0.570714,0.573359,-0.002644,-51.553782
3824,1.860211,1.976956,1.978325,-0.001369,-57.271081
3825,1.356783,3.039472,3.036581,0.002891,-50.779678
3826,1.931481,3.256451,3.259871,-0.00342,-49.319271
3827,1.545046,1.067127,1.065074,0.002052,-53.755966
3828,0.166904,0.052461,0.054602,-0.002142,-53.385394
3829,-0.208295,0.111307,0.111532,-0.000225,-72.940736
3830,-0.386007,0.151331,0.149949,0.001382,-57.188163
3831,-1.787517,0.821712,0.823533,-0.001821,-54.794789
3832,-1.357639,0.038344,0.038256,0.000088,-81.101275
3833,-0.408561,-0.7236,-0.724121,0.000522,-65.654527
3834,1.121505,-0.68439,-0.684746,0.000356,-68.974859
3835,0.350903,-0.699631,-0.699372,-0.00026,-71.716867
3836,1.352025,-1.608185,-1.6061,-0.002085,-53.617718
3837,2.20662,-0.725556,-0.728852,0.003297,-49.638818
3838,2.783913,-0.086256,-0.084887,-0.001369,-57.272383
3839,3.127476,0.57661,0.574229,0.002381,-52.465841
3840,1.907984,-0.479054,-0.47836,-0.000694,-63.167825
3841,1.382148,0.715547,0.714943,0.000604,-64.372729
3842,0.071431,0.950642,0.948655,0.001988,-54.032989
3843,2.184701,1.24213,1.243816,-0.001685,-55.467014
3844,1.392604,1.046831,1.042711,0.00412,-47.702066
3845,0.301164,0.121118,0.125576,-0.004457,-47.018807
3846,1.281831,0.065862,0.063113,0.002749,-51.217072
3847,2.892348,-0.537705,-0.536468,-0.001237,-58.155147
3848,2.330916,1.584234,1.584501,-0.000268,-71.449996
3849,2.822404,-0.164042,-0.163542,-0.000501,-66.006767
3850,2.562755,-0.249136,-0.248552,-0.000584,-64.665565
3851,3.109798,0.753235,0.752482,0.000753,-62.461372
3852,2.603104,1.676912,1.676475,0.000437,-67.188801
3853,2.376107,0.622228,0.624225,-0.001997,-53.993456
3854,2.239349,1.233522,1.230512,0.00301,-50.42932
3855,0.674314,0.878716,0.880787,-0.002071,-53.675718
3856,0.260057,1.356754,1.356864,-0.00011,-79.195939
3857,0.551083,0.636876,0.636948,-0.000073,-82.771201
3858,-1.008373,0.943436,0.942191,0.001245,-58.094251
3859,-1.824837,0.422997,0.426999,-0.004002,-47.95338
3860,-2.946541,-0.426823,-0.429292,0.002469,-52.149761
3861,-2.360747,-0.280474,-0.282096,0.001622,-55.798689
3862,-3.291574,0.167035,0.166206,0.00083,-61.621111
3863,-3.821109,-1.414547,-1.413368,-0.001179,-58.567774
3864,-3.129785,-1.137269,-1.138518,0.001248,-58.075132
3865,-2.716559,-1.786121,-1.786196,0.000075,-82.478276
3866,-4.593948,-1.00099,-1.000503,-0.000487,-66.244204
3867,-4.237645,-2.048844,-2.048448,-0.000397,-68.029581
3868,-1.935751,-1.775413,-1.777858,0.002445,-52.234626
3869,-1.007998,-1.279838,-1.27651,-0.003327,-49.558082
3870,-0.106658,-1.166643,-1.167385,0.000742,-62.588033
3871,-0.248195,-2.79432,-2.794591,0.00027,-71.358154
3872,-0.730802,-1.364927,-1.362363,-0.002564,-51.821826
3873,0.632661,-0.289308,-0.290068,0.000761,-62.375348
3874,1.059386,-0.009925,-0.010575,0.00065,-63.741413
3875,2.228564,0.199288,0.201167,-0.001879,-54.522488
3876,1.69917,-0.309921,-0.310864,0.000942,-60.516276
3877,2.450603,-0.481169,-0.478032,-0.003137,-50.069693
3878,2.998764,0.777936,0.774289,0.003647,-48.760771
3879,3.563855,0.541768,0.54641,-0.004642,-46.666014
3880,3.590207,1.400968,1.398837,0.002131,-53.42894
3881,1.76763,0.344167,0.344576,-0.000409,-67.766771
3882,1.593051,1.610069,1.611268,-0.001199,-58.426073
3883,-0.807847,1.16668,1.165516,0.001164,-58.680032
3884,0.313576,1.985599,1.986873,-0.001274,-57.894913
3885,1.221869,1.215493,1.21224,0.003253,-49.754345
3886,0.68945,0.382583,0.385605,-0.003022,-50.394812
3887,0.120478,0.299657,0.299512,0.000145,-76.770572
3888,-2.498947,-0.968455,-0.968907,0.000452,-66.899886
3889,-2.359789,0.633741,0.636953,-0.003212,-49.864712
3890,-2.910943,0.771148,0.76825,0.002898,-50.757724
3891,-3.643479,0.032852,0.037399,-0.004546,-46.846881
3892,-3.024839,-0.304224,-0.30715,0.002926,-50.673305
3893,-4.248004,-2.066432,-2.066928,0.000496,-66.092089
3894,-2.461303,-0.903009,-0.901568,-0.001441,-56.827528
3895,-3.078987,-1.632094,-1.635335,0.003241,-49.785947
3896,-5.095182,-1.54575,-1.541008,-0.004742,-46.480606
3897,-3.980363,-1.307643,-1.310114,0.002472,-52.139878
3898,-2.640743,-2.010929,-2.013056,0.002127,-53.444787
3899,-2.439099,-0.479551,-0.47773,-0.001821,-54.794207
3900,-3.617289,-1.76437,-1.763203,-0.001167,-58.658392
3901,-5.524874,-2.761808,-2.760681,-0.001127,-58.965304
3902,-2.768976,-1.063001,-1.065599,0.002597,-51.709495
3903,-3.424381,-0.563431,-0.564542,0.001112,-59.081315
3904,-4.241542,-1.073162,-1.069199,-0.003963,-48.040002
3905,-0.67637,-2.103654,-2.105354,0.001701,-55.38817
3906,-1.185085,-2.663065,-2.664742,0.001677,-55.509516
3907,0.130522,-0.13395,-0.130032,-0.003917,-48.140202
3908,-0.166427,-1.835488,-1.837259,0.001771,-55.033288
3909,0.793603,-1.686472,-1.684489,-0.001982,-54.056685
3910,-1.380487,0.884631,0.884303,0.000328,-69.675312
3911,-2.963987,-0.608063,-0.606746,-0.001317,-57.607488
3912,-3.031565,0.572244,0.571474,0.00077,-62.274369
3913,-1.157516,0.009044,0.009356,-0.000312,-70.115178
3914,-0.448732,0.487905,0.485371,0.002534,-51.925565
3915,-0.243987,-1.491958,-1.488424,-0.003534,-49.034087
3916,-0.806993,-1.608851,-1.611493,0.002642,-51.559945
3917,0.068501,-1.203599,-1.201476,-0.002122,-53.463604
3918,-1.599738,0.475154,0.473678,0.001476,-56.619647
3919,-3.020668,-0.139974,-0.13856,-0.001414,-56.992559
3920,-1.473778,0.229494,0.231689,-0.002195,-53.170464
3921,-1.778188,-0.507362,-0.510535,0.003172,-49.972872
3922,-1.128968,0.384391,0.38403,0.000361,-68.861003
3923,0.299244,-1.167599,-1.168917,0.001318,-57.601611
3924,-0.343515,-1.519478,-1.519193,-0.000284,-70.928211
3925,1.600401,0.094872,0.096824,-0.001952,-54.188223
3926,1.220068,-0.645922,-0.651364,0.005442,-45.285109
3927,1.008702,0.056733,0.06038,-0.003648,-48.759386
3928,0.935832,0.792759,0.792634,0.000125,-78.05183
3929,-0.412532,-0.244637,-0.244254,-0.000383,-68.338002
3930,-1.291901,1.812413,1.81274,-0.000327,-69.700128
3931,-1.206563,0.409614,0.407795,0.001819,-54.802389
3932,0.180687,0.736518,0.736659,-0.000141,-77.00141
3933,1.278052,0.468033,0.466143,0.00189,-54.470259
3934,0.711176,-0.454396,-0.454946,0.00055,-65.194881
3935,0.145979,-0.684479,-0.681517,-0.002962,-50.568907
3936,0.008113,0.007107,0.005131,0.001976,-54.086214
3937,-1.455047,0.638863,0.64113,-0.002267,-52.891018
3938,-0.830775,1.185379,1.186592,-0.001212,-58.328004
3939,-1.313786,-0.053271,-0.054557,0.001286,-57.815752
3940,-2.080328,0.212166,0.214307,-0.002141,-53.386112
3941,-0.377111,-0.050448,-0.05151,0.001063,-59.473001
3942,0.348056,-0.92577,-0.928361,0.002591,-51.730315
3943,0.871441,0.036468,0.038763,-0.002295,-52.783661
3944,1.703616,-0.683674,-0.684942,0.001268,-57.934583
3945,1.260192,-1.040592,-1.039822,-0.000769,-62.275959
3946,0.824984,0.708294,0.707182,0.001112,-59.075812
3947,0.704991,0.225015,0.22645,-0.001435,-56.861961
3948,1.254424,0.873815,0.875219,-0.001404,-57.052051
3949,2.033103,0.81645,0.815846,0.000605,-64.371204
3950,2.239647,0.56568,0.565562,0.000118,-78.532426
3951,1.003912,0.18914,0.189644,-0.000504,-65.952873
3952,0.857882,0.437628,0.436943,0.000685,-63.284884
3953,2.897389,0.739446,0.738691,0.000755,-62.442765
3954,4.606418,1.329653,1.327282,0.002372,-52.498095
3955,4.976524,0.845048,0.845536,-0.000488,-66.236405
3956,4.064797,0.104722,0.104758,-0.000037,-88.69233
3957,3.189246,0.447917,0.447441,0.000476,-66.453608
3958,4.232814,2.210663,2.210501,0.000162,-75.792657
3959,3.068232,2.621301,2.622541,-0.00124,-58.131023
3960,2.329022,2.23317,2.235054,-0.001884,-54.497768
3961,2.488665,1.35968,1.358222,0.001458,-56.722518
3962,0.873394,1.146383,1.146813,-0.00043,-67.334317
3963,0.635319,2.096626,2.096449,0.000176,-75.075315
3964,0.098777,0.797058,0.797242,-0.000183,-74.744813
3965,-0.216545,0.76611,0.767879,-0.001769,-55.043584
3966,0.393406,0.966098,0.964226,0.001872,-54.551569
3967,-0.86147,-0.265653,-0.264764,-0.000888,-61.027994
3968,0.797901,0.092178,0.093658,-0.00148,-56.594389
3969,1.486073,-0.2582,-0.260497,0.002297,-52.777
3970,2.125694,-0.136319,-0.133863,-0.002455,-52.197403
3971,-0.031364,0.182504,0.181472,0.001032,-59.726475
3972,2.130251,-0.750241,-0.748356,-0.001884,-54.497661
3973,3.209891,0.886093,0.881882,0.004211,-47.513243
3974,2.720796,0.718498,0.721191,-0.002693,-51.396717
3975,1.587764,0.850545,0.849272,0.001274,-57.899571
3976,0.544622,-0.810105,-0.808733,-0.001372,-57.25256
3977,0.587551,1.885628,1.884167,0.00146,-56.711536
3978,0.652451,1.266749,1.265957,0.000792,-62.025104
3979,1.968345,1.042427,1.043199,-0.000772,-62.244207
3980,2.573335,-0.133367,-0.134136,0.000769,-62.285542
3981,3.040166,-0.008321,-0.007853,-0.000468,-66.587497
3982,0.768611,0.066154,0.064025,0.00213,-53.433414
3983,1.21792,0.388915,0.389639,-0.000724,-62.809529
3984,0.412917,1.10417,1.104484,-0.000314,-70.059669
3985,-0.914838,1.211475,1.211463,0.000012,-98.229744
3986,-0.149881,1.086466,1.086813,-0.000348,-69.179912
3987,0.268685,-0.549835,-0.550808,0.000973,-60.237426
3988,1.334265,0.442648,0.443639,-0.000991,-60.077428
3989,0.202727,-0.457619,-0.457825,0.000207,-73.686479
3990,0.884431,-0.959608,-0.959282,-0.000326,-69.739757
3991,1.693638,0.211629,0.210456,0.001173,-58.610822
3992,1.336115,0.132617,0.132954,-0.000338,-69.434333
3993,3.266112,0.702686,0.703172,-0.000486,-66.263609
3994,2.90458,-0.551897,-0.552752,0.000855,-61.362109
3995,2.089001,0.603052,0.605056,-0.002004,-53.96309
3996,3.543756,0.719133,0.719048,0.000085,-81.371063
3997,3.061047,0.592182,0.59038,0.001802,-54.883193
3998,3.667183,1.811923,1.814673,-0.00275,-51.212399
3999,4.734244,0.899864,0.899167,0.000696,-63.141585
4000,4.430326,0.506094,0.507107,-0.001013,-59.88725
4001,4.282419,1.970386,1.969175,0.001211,-58.336591
4002,3.969838,0.963,0.96292,0.00008,-81.933674
4003,1.855784,1.809116,1.808386,0.000729,-62.741794
4004,0.399428,2.242658,2.243242,-0.000584,-64.665992
4005,0.414254,1.733211,1.732293,0.000918,-60.742419
4006,0.344412,1.690943,1.690961,-0.000019,-94.543285
4007,-0.702011,1.430823,1.43005,0.000773,-62.241459
4008,-0.678187,-0.237027,-0.236005,-0.001022,-59.810433
4009,-0.463426,-0.280979,-0.280813,-0.000166,-75.611584
4010,-0.060887,-0.050501,-0.051629,0.001128,-58.951876
4011,0.42092,0.085581,0.086025,-0.000444,-67.056629
4012,2.081832,-0.9049,-0.904122,-0.000778,-62.185422
4013,1.166262,-0.447936,-0.449495,0.001559,-56.141709
4014,1.157286,-0.286212,-0.28347,-0.002742,-51.238096
4015,0.988616,0.013352,0.010876,0.002476,-52.124682
4016,-0.354514,0.247702,0.249562,-0.00186,-54.610072
4017,-0.228334,1.303967,1.304586,-0.000619,-64.168913
4018,-1.229792,-0.15745,-0.158364,0.000914,-60.78264
4019,-1.91433,0.448461,0.45094,-0.002479,-52.114536
4020,-0.718318,-0.079931,-0.081335,0.001404,-57.054346
4021,-2.264343,-0.72417,-0.724728,0.000558,-65.060936
4022,-2.203124,-0.245612,-0.244152,-0.00146,-56.71292
4023,-1.881908,-1.193556,-1.194846,0.00129,-57.788672
