番号,誤差,誤差10log10(e^2),白色信号
3135,0.003722,-24.291734,0.893732
3136,0.048877,-13.108973,0.290886
3137,0.019404,-17.121180,-0.061221
3138,0.244030,-6.125561,2.140443
3139,0.056756,-12.459893,-0.443944
3140,0.010262,-19.887494,0.623903
3141,0.016135,-17.922378,1.307849
3142,0.031744,-14.983401,0.624682
3143,0.482266,-3.167129,-1.579069
3144,0.260409,-5.843438,1.130066
3145,0.139843,-8.543602,-0.638944
3146,0.076076,-11.187518,-0.645051
3147,0.021190,-16.738635,-0.199945
3148,0.284317,-5.461979,0.788870
3149,0.305917,-5.143959,-0.635751
3150,0.271515,-5.662059,0.637418
3151,0.054223,-12.658178,-0.756644
3152,0.044917,-13.475889,0.033238
3153,0.013179,-18.801278,1.370303
3154,0.047246,-13.256386,-0.354403
3155,0.085458,-10.682453,-0.025090
3156,0.019788,-17.036068,-1.237336
3157,0.031926,-14.958595,0.441512
3158,0.003234,-24.902858,0.647957
3159,0.009166,-20.377978,0.687321
3160,0.000074,-41.284572,-0.649471
3161,0.000291,-35.361405,-0.863497
3162,0.041085,-13.863146,-0.479609
3163,0.100670,-9.970996,-0.940742
3164,0.008836,-20.537283,-0.938775
3165,0.017965,-17.455682,0.109182
3166,0.037773,-14.228243,0.769205
3167,0.002262,-26.455355,-0.354044
3168,0.024179,-16.165583,-0.230094
3169,0.017395,-17.595695,-0.803298
3170,0.014474,-18.394177,0.874895
3171,0.000534,-32.725265,1.471279
3172,0.094512,-10.245139,0.866903
3173,0.007199,-21.427342,-0.201753
3174,0.097151,-10.125517,0.531488
3175,0.282763,-5.485780,-1.158913
3176,0.018432,-17.344173,1.372546
3177,0.003502,-24.556411,0.710844
3178,0.015909,-17.983574,0.165737
3179,0.000008,-50.883992,0.885003
3180,0.148457,-8.284006,0.202309
3181,0.503546,-2.979608,-1.451391
3182,0.044210,-13.544755,0.279965
3183,0.151726,-8.189391,-1.724713
3184,0.000283,-35.479762,0.269769
3185,0.077288,-11.118894,1.776994
3186,0.038767,-14.115412,-0.492424
3187,0.336516,-4.729947,-2.311259
3188,0.252397,-5.979160,-0.062920
3189,0.112573,-9.485676,0.083379
3190,0.000008,-50.801553,1.163588
3191,0.001220,-29.134772,-0.610436
3192,0.422024,-3.746633,1.488035
3193,0.042149,-13.752110,0.437417
3194,0.006187,-22.085303,0.130915
3195,0.043193,-13.645865,0.325778
3196,0.081319,-10.898068,-0.259541
3197,0.271789,-5.657680,-0.349884
3198,0.003087,-25.104541,-0.745070
3199,0.030705,-15.127846,1.597498
3200,0.033963,-14.689984,-1.229943
3201,0.011411,-19.426633,-0.914806
3202,0.031761,-14.981012,0.228999
3203,0.011605,-19.353624,-0.451830
3204,0.186920,-7.283432,-1.059387
3205,0.033186,-14.790506,-0.965414
3206,0.000715,-31.454269,-0.693543
3207,0.039044,-14.084512,2.372154
3208,0.029324,-15.327829,0.062467
3209,0.000160,-37.959684,-0.671337
3210,0.020732,-16.833659,-0.006657
3211,0.042528,-13.713298,-1.178694
3212,0.000135,-38.685908,2.464839
3213,0.021148,-16.747371,-1.980836
3214,0.001197,-29.217748,-0.920833
3215,0.023441,-16.300288,1.131422
3216,0.015333,-18.143659,-0.479075
3217,0.319780,-4.951486,0.556934
3218,0.652745,-1.852566,0.578402
3219,0.002248,-26.481669,1.545078
3220,0.024707,-16.071803,0.252088
3221,0.002803,-25.524167,-0.970292
3222,0.036122,-14.422324,-0.799923
3223,0.083168,-10.800443,-1.064520
3224,0.033603,-14.736221,0.049414
3225,0.088105,-10.549981,-2.105195
3226,0.055672,-12.543625,-0.194954
3227,0.016878,-17.726871,0.557759
3228,0.092727,-10.327934,1.328207
3229,0.011139,-19.531545,1.119771
3230,0.260632,-5.839729,1.281737
3231,0.035538,-14.493012,-0.023121
3232,0.003879,-24.112418,-0.060376
3233,0.243246,-6.139544,-1.214048
3234,0.004612,-23.360986,-0.098211
3235,0.011328,-19.458564,0.907480
3236,0.249388,-6.031249,2.220552
3237,0.011396,-19.432499,-0.347420
3238,0.167845,-7.750920,0.710653
3239,0.002123,-26.731343,0.270339
3240,0.000989,-30.048890,1.455864
3241,0.140935,-8.509827,-0.344252
3242,0.012746,-18.946329,-1.145355
3243,0.015017,-18.234064,1.011065
3244,0.032901,-14.827945,0.620131
3245,0.137715,-8.610201,0.271488
3246,0.129180,-8.888062,0.148926
3247,0.058948,-12.295343,-2.200191
3248,0.000060,-42.247974,1.289137
3249,0.006651,-21.771377,-0.539788
3250,0.000267,-35.736381,-0.212813
3251,0.029652,-15.279494,-1.051297
3252,0.225378,-6.470875,0.474205
3253,0.266854,-5.737267,0.646124
3254,0.104559,-9.806384,-0.575654
3255,0.162019,-7.904338,-1.457594
3256,0.154922,-8.098856,0.155631
3257,0.079587,-10.991566,0.365628
3258,0.028854,-15.398013,0.492918
3259,0.004046,-23.929888,-0.183029
3260,0.169312,-7.713117,0.836762
3261,0.025942,-15.859949,1.065365
3262,0.005628,-22.496708,-0.976412
3263,0.055865,-12.528635,-0.730937
3264,0.026797,-15.719105,-0.101139
3265,0.002020,-26.945576,1.534633
3266,0.006769,-21.694813,-0.507322
3267,0.068855,-11.620623,0.696897
3268,0.005179,-22.857232,-0.424039
3269,0.032212,-14.919824,0.235973
3270,0.010853,-19.644416,1.537778
3271,0.011625,-19.346123,-0.034578
3272,0.010190,-19.918094,-0.268648
3273,0.031856,-14.968106,0.447312
3274,0.003407,-24.676119,0.205427
3275,0.018702,-17.281186,0.590418
3276,0.040637,-13.910734,0.341613
3277,0.002619,-25.818820,0.164018
3278,0.000375,-34.262778,0.149045
3279,0.015173,-18.189312,-0.494925
3280,0.046356,-13.338944,1.172988
3281,0.001875,-27.269136,1.050962
3282,0.006533,-21.849106,0.460543
3283,0.011002,-19.585263,-0.440862
3284,0.043784,-13.586853,0.514623
3285,0.137845,-8.606096,-0.477798
3286,0.012599,-18.996696,-0.253634
3287,0.028419,-15.463858,0.848864
3288,0.012086,-19.177249,0.018729
3289,0.019096,-17.190495,0.215190
3290,0.012969,-18.870799,-0.612705
3291,0.019283,-17.148211,-0.320799
3292,0.022400,-16.497488,-0.366083
3293,0.002211,-26.554711,-0.323464
3294,0.000518,-32.859649,-0.009784
3295,0.000127,-38.951579,-0.808275
3296,0.003486,-24.577018,-0.526253
3297,0.003170,-24.989663,-0.918612
3298,0.001005,-29.977384,0.006026
3299,0.003327,-24.778904,-0.373490
3300,0.020359,-16.912358,-2.195896
3301,0.165068,-7.823380,2.492038
3302,0.004678,-23.299479,-0.309845
3303,0.001162,-29.349375,0.473199
3304,0.050029,-13.007825,0.559659
3305,0.081316,-10.898216,-0.000678
3306,0.442463,-3.541233,-0.185675
3307,0.044449,-13.521335,-1.300520
3308,0.086362,-10.636759,-0.467702
3309,0.067504,-11.706719,1.315177
3310,0.005947,-22.257187,0.893990
3311,0.008312,-20.802799,0.107744
3312,0.049511,-13.053001,0.157640
3313,0.038219,-14.177198,-1.337821
3314,0.006510,-21.864467,2.534721
3315,0.077537,-11.104926,2.144555
3316,0.013730,-18.623404,1.067790
3317,0.058726,-12.311690,-1.911325
3318,0.185276,-7.321807,1.132103
3319,0.285249,-5.447763,0.471761
3320,0.024734,-16.067126,-0.353819
3321,0.003319,-24.789762,-0.362111
3322,0.036504,-14.376544,-1.254497
3323,0.137306,-8.623091,-0.280240
3324,0.049326,-13.069222,0.830318
3325,0.000720,-31.425877,-0.296174
3326,0.073340,-11.346619,1.591291
3327,0.049758,-13.031366,1.037456
3328,0.009442,-20.249164,-0.518765
3329,0.006174,-22.094519,0.544627
3330,0.021893,-16.596953,-0.053097
3331,0.083236,-10.796887,0.113646
3332,0.000125,-39.042926,0.421767
3333,0.018572,-17.311393,-0.247594
3334,0.013517,-18.691044,1.640256
3335,0.028089,-15.514708,0.973821
3336,0.043237,-13.641474,-1.033744
3337,0.036457,-14.382161,-0.839642
3338,0.004426,-23.540262,-0.703884
3339,0.582182,-2.349409,-2.185437
3340,0.000231,-36.368073,-0.654690
3341,0.170733,-7.676824,1.436675
3342,0.021553,-16.664954,-0.743802
3343,0.002324,-26.336736,-0.264814
3344,0.074393,-11.284667,-0.641216
3345,0.000929,-30.318084,0.118220
3346,0.102339,-9.899587,-0.831735
3347,0.042490,-13.717146,0.066533
3348,0.021015,-16.774669,-1.138286
3349,0.000046,-43.337579,-0.376751
3350,0.012730,-18.951830,1.118439
3351,0.060241,-12.201056,0.667602
3352,0.074192,-11.296418,-1.014010
3353,0.123490,-9.083685,0.484768
3354,0.002422,-26.157626,-0.218851
3355,0.138036,-8.600074,-0.990745
3356,0.000284,-35.460765,-0.330333
3357,0.143929,-8.418518,1.286481
3358,0.131918,-8.796968,-1.127935
3359,0.012785,-18.933148,-1.235577
3360,0.129030,-8.893080,1.186178
3361,0.066264,-11.787251,-1.653387
3362,0.002399,-26.199190,1.241352
3363,0.110339,-9.572710,-0.221701
3364,0.001152,-29.384803,-0.052742
3365,0.012281,-19.107799,0.947783
3366,0.145331,-8.376409,0.510447
3367,0.274301,-5.617729,-1.133087
3368,0.029782,-15.260432,-0.048931
3369,0.021284,-16.719423,-0.620638
3370,0.062885,-12.014505,-1.169187
3371,0.009193,-20.365520,-0.951508
3372,0.005830,-22.343383,-1.984912
3373,0.024162,-16.168584,-0.867256
3374,0.025261,-15.975431,0.429749
3375,0.008811,-20.549660,0.343986
3376,0.022047,-16.566549,0.131976
3377,0.152409,-8.169896,0.767141
3378,0.000205,-36.889202,0.653339
3379,0.000050,-42.979012,0.466159
3380,0.000252,-35.990608,-0.019441
3381,0.035571,-14.489019,-0.992251
3382,0.000127,-38.964167,0.639884
3383,0.017025,-17.689142,1.419931
3384,0.000289,-35.388772,0.220427
3385,0.000003,-55.707240,-0.362307
3386,0.002741,-25.621371,-0.807996
3387,0.038452,-14.150853,-0.034755
3388,0.162923,-7.880169,-1.470878
3389,0.119059,-9.242378,1.777273
3390,0.008664,-20.622962,0.663694
3391,0.000155,-38.097086,-0.177486
3392,0.003062,-25.139532,-0.526557
3393,0.028793,-15.407135,-0.514492
3394,0.217205,-6.631297,-0.396708
3395,0.061806,-12.089720,1.060258
3396,0.000962,-30.166004,-0.322295
3397,0.000290,-35.379026,-0.813246
3398,0.017752,-17.507543,0.844475
3399,0.017191,-17.647023,-1.108066
3400,0.002324,-26.338006,2.064965
3401,0.014643,-18.343745,-0.152933
3402,0.015056,-18.223031,0.719768
3403,0.055144,-12.585007,-0.545739
3404,0.017576,-17.550763,-1.064857
3405,0.212361,-6.729246,-0.067365
3406,0.022821,-16.416612,-0.928637
3407,0.049576,-13.047244,0.247646
3408,0.057482,-12.404677,0.228605
3409,0.008646,-20.631796,-0.106985
3410,0.008702,-20.603785,1.153137
3411,0.012763,-18.940519,-1.745573
3412,0.001576,-28.024981,0.321327
3413,0.000704,-31.522887,0.322773
3414,0.001490,-28.267558,-0.197053
3415,0.017451,-17.581688,0.506396
3416,0.042883,-13.677180,-1.120826
3417,0.010694,-19.708694,0.814245
3418,0.031274,-15.048118,1.157844
3419,0.037664,-14.240684,1.056152
3420,0.000060,-42.218294,0.431595
3421,0.095416,-10.203808,0.666689
3422,0.037532,-14.255927,0.093140
3423,0.232281,-6.339860,-2.073063
3424,0.097134,-10.126269,-2.266018
3425,0.012233,-19.124646,-0.801365
3426,0.001501,-28.236949,0.878286
3427,0.003541,-24.508916,0.172938
3428,0.138466,-8.586577,0.441214
3429,0.000017,-47.650984,-1.700516
3430,0.048028,-13.185022,1.751436
3431,0.174440,-7.583538,-1.324811
3432,0.047364,-13.245526,0.696505
3433,0.004447,-23.519399,1.501168
3434,0.124952,-9.032556,0.411392
3435,0.496774,-3.038409,-1.615629
3436,0.111424,-9.530225,-1.190130
3437,0.078175,-11.069330,-0.193524
3438,0.044448,-13.521483,-0.672084
3439,0.041014,-13.870683,-1.506301
3440,0.327129,-4.852815,1.295415
3441,0.003829,-24.169687,0.201958
3442,0.015593,-18.070672,0.503578
3443,0.024687,-16.075324,-0.674704
3444,0.136090,-8.661733,0.285151
3445,0.165819,-7.803662,0.385259
3446,0.029387,-15.318462,0.151655
3447,0.059099,-12.284195,-1.049114
3448,0.113242,-9.459937,0.668363
3449,0.000568,-32.452842,0.952394
3450,0.007392,-21.312618,-0.896839
3451,0.021216,-16.733425,-0.323147
3452,0.122379,-9.122925,0.197698
3453,0.297447,-5.265904,-1.123902
3454,0.003826,-24.172712,-0.970759
3455,0.008402,-20.756138,-1.338623
3456,0.035645,-14.480012,0.631282
3457,0.023902,-16.215674,-0.204908
3458,0.055654,-12.545008,0.243294
3459,0.000434,-33.628054,0.037186
3460,0.009126,-20.397202,-1.061624
3461,0.013752,-18.616375,1.323624
3462,0.084017,-10.756310,0.255891
3463,0.002343,-26.302477,0.993457
3464,0.064532,-11.902244,0.956000
3465,0.000102,-39.892804,-0.138577
3466,0.009276,-20.326233,1.119697
3467,0.072845,-11.375979,-1.958402
3468,0.017018,-17.690982,-0.503301
3469,0.015765,-18.023129,-0.287426
3470,0.042731,-13.692553,0.540687
3471,0.101843,-9.920672,-0.176139
3472,0.232359,-6.338403,-0.289094
3473,0.055356,-12.568321,0.077275
3474,0.000005,-52.930021,-0.851621
3475,0.010795,-19.667946,0.640073
3476,0.060538,-12.179718,0.539466
3477,0.002164,-26.646842,0.382555
3478,0.001385,-28.587032,-0.834068
3479,0.004259,-23.707087,0.007194
3480,0.003632,-24.398433,0.262972
3481,0.000605,-32.182839,0.768677
3482,0.010926,-19.615317,-0.584635
3483,0.007827,-21.064092,-0.513624
3484,0.000058,-42.387582,0.238053
3485,0.106766,-9.715665,2.824317
3486,0.000639,-31.946170,0.739286
3487,0.002788,-25.546990,-0.279597
3488,0.001744,-27.583753,-1.041417
3489,0.007280,-21.378946,0.331353
3490,0.201827,-6.950211,-0.230180
3491,0.026922,-15.698899,0.187847
3492,0.024024,-16.193622,0.696235
3493,0.073892,-11.314032,0.841973
3494,0.031904,-14.961497,0.176065
3495,0.007931,-21.006451,-1.737978
3496,0.141422,-8.494831,-2.292281
3497,0.000002,-57.913337,0.724953
3498,0.045787,-13.392537,-0.729552
3499,0.025641,-15.910616,0.848311
3500,0.030832,-15.109936,-0.812406
3501,0.000220,-36.583193,-1.803088
3502,0.107943,-9.668066,-0.305440
3503,0.280016,-5.528179,2.001589
3504,0.005448,-22.637585,1.940792
3505,0.377844,-4.226879,2.244752
3506,0.054378,-12.645753,1.156576
3507,0.007284,-21.376212,-0.598152
3508,0.189655,-7.220364,-0.727193
3509,0.003855,-24.139508,1.131928
3510,0.168434,-7.735695,-0.622287
3511,0.003238,-24.896990,-0.029297
3512,0.112238,-9.498615,1.513901
3513,0.000278,-35.563310,-0.587943
3514,0.043594,-13.605776,0.411668
3515,0.011996,-19.209803,-1.169782
3516,0.060728,-12.166118,-0.686948
3517,0.026553,-15.758926,-0.149516
3518,0.077649,-11.098660,1.572411
3519,0.044317,-13.534295,-1.210541
3520,0.000070,-41.567873,-1.206423
3521,0.002446,-26.115256,-1.188755
3522,0.011699,-19.318442,-0.534715
3523,0.001211,-29.169231,1.557983
3524,0.082455,-10.837821,0.270524
3525,0.120309,-9.197007,2.131430
3526,0.000076,-41.194715,-0.727248
3527,0.011308,-19.466268,-0.750369
3528,0.051525,-12.879841,-0.078292
3529,0.006982,-21.560162,-0.346782
3530,0.365847,-4.366999,-1.047786
3531,0.171590,-7.655083,0.168197
3532,0.000062,-42.041279,0.091846
3533,0.000015,-48.333526,-0.188560
3534,0.004377,-23.588350,-0.102258
3535,0.076085,-11.186984,0.759247
3536,0.003690,-24.329641,1.800319
3537,0.016512,-17.821894,-0.748054
3538,0.000277,-35.579195,-0.165058
3539,0.052733,-12.779142,1.331529
3540,0.125954,-8.997867,-1.181764
3541,0.008774,-20.568085,0.260694
3542,0.001692,-27.715844,-1.688283
3543,0.001475,-28.310680,0.905220
3544,0.057592,-12.396362,-0.437267
3545,0.071754,-11.441549,-0.227901
3546,0.051337,-12.895691,-0.456882
3547,0.153030,-8.152223,0.201210
3548,0.042780,-13.687550,1.112651
3549,0.245247,-6.103962,2.412659
3550,0.025064,-16.009526,-0.261625
3551,0.009352,-20.290838,-0.222181
3552,0.023275,-16.331111,-0.514035
3553,0.004171,-23.797361,-0.080174
3554,0.301792,-5.202926,-1.731062
3555,0.070139,-11.540407,-0.794608
3556,0.039702,-14.011901,-0.493682
3557,0.067628,-11.698728,1.247748
3558,0.020731,-16.833785,1.690101
3559,0.100367,-9.984089,0.500553
3560,0.009605,-20.174922,-0.323788
3561,0.071370,-11.464868,1.287892
3562,0.137238,-8.625254,-0.298271
3563,0.000469,-33.289433,0.301545
3564,0.002949,-25.303331,0.961820
3565,0.049314,-13.070308,0.334771
3566,0.077404,-11.112374,0.424609
3567,0.039494,-14.034721,-0.687470
3568,0.017868,-17.479169,0.183125
3569,0.029154,-15.353087,-1.183343
3570,0.028497,-15.452053,-0.451668
3571,0.017467,-17.577736,0.351601
3572,0.030510,-15.155516,-1.285601
3573,0.071128,-11.479597,-2.032013
3574,0.099584,-10.018109,1.396918
3575,0.010007,-19.997139,-0.992024
3576,0.059050,-12.287828,-0.679803
3577,0.169545,-7.707148,0.542671
3578,0.000987,-30.057587,-1.151685
3579,0.045591,-13.411233,0.758236
3580,0.026655,-15.742191,-0.938999
3581,0.032429,-14.890715,1.359767
3582,0.008696,-20.607032,0.742932
3583,0.025480,-15.937982,-0.603379
3584,0.090236,-10.446215,-0.381923
3585,0.126332,-8.984870,0.035720
3586,0.066546,-11.768788,1.195288
3587,0.005001,-23.009354,-0.324525
3588,0.054566,-12.630741,1.109271
3589,0.049276,-13.073606,-1.665093
3590,0.013804,-18.600107,-0.636218
3591,0.012603,-18.995142,1.661699
3592,0.061950,-12.079560,1.848997
3593,0.048260,-13.164124,-0.453944
3594,0.064500,-11.904370,-0.840922
3595,0.007553,-21.218950,1.096019
3596,0.211338,-6.750216,-1.666736
3597,0.097101,-10.127767,-1.205651
3598,0.105987,-9.747460,0.584056
3599,0.031440,-15.025238,1.598352
3600,0.050886,-12.934027,-0.093314
3601,0.225246,-6.473433,0.558480
3602,0.032146,-14.928771,-1.269571
3603,0.061479,-12.112701,-1.065338
3604,0.081479,-10.889566,-0.778102
3605,0.000778,-31.088383,-0.886671
3606,0.075297,-11.232208,-1.383407
3607,0.054134,-12.665268,-0.159925
3608,0.002216,-26.544769,0.058989
3609,0.011913,-19.239691,0.453764
3610,0.002269,-26.442313,-0.160354
3611,0.056124,-12.508548,0.318448
3612,0.005742,-22.409241,0.303593
3613,0.000284,-35.474454,-0.012362
3614,0.000551,-32.587791,0.190356
3615,0.025070,-16.008394,-1.624480
3616,0.008522,-20.694453,1.580570
3617,0.020965,-16.785028,-1.164699
3618,0.022553,-16.467899,0.833503
3619,0.000881,-30.551852,0.127664
3620,0.121656,-9.148673,0.991721
3621,0.115401,-9.377887,-0.331593
3622,0.160859,-7.935538,0.941757
3623,0.064557,-11.900596,-0.043017
3624,0.010693,-19.709112,0.427698
3625,0.004472,-23.494970,0.998637
3626,0.032818,-14.838895,-2.186152
3627,0.026966,-15.691849,2.389324
3628,0.018057,-17.433558,-0.154242
3629,0.077089,-11.130094,-0.782849
3630,0.001786,-27.481346,-0.821196
3631,0.278323,-5.554513,1.628028
3632,0.525459,-2.794608,-1.061179
3633,0.090717,-10.423091,0.417306
3634,0.003537,-24.513606,0.054197
3635,0.035229,-14.531050,0.957401
3636,0.018797,-17.259152,1.444428
3637,0.062682,-12.028602,-0.270039
3638,0.018488,-17.331181,0.193817
3639,0.065490,-11.838278,1.177765
3640,0.016440,-17.841093,1.043226
3641,0.011028,-19.574959,-0.263979
3642,0.051422,-12.888520,0.974774
3643,0.003207,-24.938864,0.104297
3644,0.030741,-15.122840,0.131572
3645,0.005924,-22.273553,-0.195438
3646,0.075035,-11.247348,1.504606
3647,0.033810,-14.709494,-0.181809
3648,0.007318,-21.356119,-0.837655
3649,0.000675,-31.705561,0.160107
3650,0.000069,-41.641978,-0.357505
3651,0.007140,-21.462938,1.297576
3652,0.055005,-12.595977,1.127939
3653,0.028533,-15.446577,0.643208
3654,0.002378,-26.238027,0.191824
3655,0.003482,-24.581955,-0.117796
3656,0.002022,-26.941967,1.386113
3657,0.013774,-18.609370,-0.578334
3658,0.002422,-26.157415,0.010042
3659,0.000155,-38.083734,-0.339993
3660,0.014622,-18.349879,0.660604
3661,0.065932,-11.809026,-0.022343
3662,0.084401,-10.736542,0.374018
3663,0.047087,-13.270979,-1.061077
3664,0.001922,-27.162697,-0.902566
3665,0.030358,-15.177205,-0.581412
3666,0.034583,-14.611361,0.693826
3667,0.000285,-35.444987,1.177449
3668,0.035394,-14.510669,-0.059202
3669,0.063419,-11.977782,1.645742
3670,0.023770,-16.239664,1.051201
3671,0.055510,-12.556258,-0.833396
3672,0.004421,-23.544682,0.028670
3673,0.018948,-17.224417,0.303022
3674,0.075234,-11.235869,0.163270
3675,0.049713,-13.035279,1.653876
3676,0.202234,-6.941460,2.259406
3677,0.005945,-22.258437,0.674362
3678,0.001215,-29.154111,-0.021175
3679,0.022803,-16.420096,-0.934815
3680,0.057803,-12.380462,-0.491453
3681,0.055627,-12.547165,-0.268122
3682,0.004290,-23.675481,-1.268878
3683,0.012338,-19.087611,-1.028318
3684,0.007899,-21.024376,-0.710079
3685,0.000078,-41.104856,0.598773
3686,0.003740,-24.270725,-0.298074
3687,0.002834,-25.476648,-0.374396
3688,0.175734,-7.551433,2.240705
3689,0.016714,-17.769234,-0.982394
3690,0.041891,-13.778755,-0.779667
3691,0.006357,-21.967343,-0.349596
3692,0.007608,-21.187483,-0.877781
3693,0.230452,-6.374196,-0.904110
3694,0.189655,-7.220366,0.671488
3695,0.034162,-14.664560,-1.521444
3696,0.035106,-14.546211,0.729113
3697,0.001826,-27.385149,-0.286095
3698,0.001626,-27.888353,-0.568606
3699,0.060522,-12.180853,-0.746146
3700,0.108626,-9.640658,0.329660
3701,0.200374,-6.981578,-0.853521
3702,0.107564,-9.683312,0.828314
3703,0.023275,-16.331076,-0.742567
3704,0.040119,-13.966518,0.129081
3705,0.019644,-17.067771,-0.308596
3706,0.004726,-23.255297,-1.067260
3707,0.011446,-19.413623,0.668671
3708,0.284823,-5.454256,2.352817
3709,0.070965,-11.489564,0.131439
3710,0.048046,-13.183396,0.289246
3711,0.011970,-19.219130,0.427366
3712,0.006694,-21.742968,1.856142
3713,0.102925,-9.874806,0.022001
3714,0.121761,-9.144934,0.971918
3715,0.080955,-10.917555,-1.332858
3716,0.040046,-13.974376,-2.308064
3717,0.072295,-11.408947,-0.070846
3718,0.040489,-13.926611,-0.207269
3719,0.049853,-13.023054,0.661141
3720,0.013248,-18.778340,-2.142637
3721,0.010141,-19.938981,-1.572017
3722,0.050652,-12.954053,1.860459
3723,0.003527,-24.525943,0.170507
3724,0.024862,-16.044689,-0.989451
3725,0.561694,-2.505005,3.679397
3726,0.010762,-19.681170,0.535420
3727,0.372006,-4.294499,-1.445930
3728,0.200646,-6.975696,1.333241
3729,0.011458,-19.409038,-0.924699
3730,0.287662,-5.411181,0.043992
3731,0.019697,-17.056088,-0.575446
3732,0.093107,-10.310173,0.711744
3733,0.223025,-6.516474,-1.003583
